Epoch, start pdb, namestart rmsd, refine rmsd 
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8flq_N/ranked_unrelax.pdb'], 0.7581, 0.7530
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8gq5_o/ranked_unrelax.pdb'], 0.9241, 0.9210
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8gni_C/ranked_unrelax.pdb'], 0.9663, 0.9628
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8h3x_A/ranked_unrelax.pdb'], 1.2659, 1.2643
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8gq5_o/ranked_unrelax.pdb'], 0.9241, 0.9210
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8h3y_E/ranked_unrelax.pdb'], 1.0070, 1.0030
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8h3x_A/ranked_unrelax.pdb'], 1.2659, 1.2643
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8ont_B/ranked_unrelax.pdb'], 1.6479, 1.6412
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8h3y_E/ranked_unrelax.pdb'], 1.0070, 1.0030
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8op0_A/ranked_unrelax.pdb'], 1.1414, 1.1374
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8ont_B/ranked_unrelax.pdb'], 1.6479, 1.6412
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8sbb_B/ranked_unrelax.pdb'], 3.6709, 3.6664
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8op0_A/ranked_unrelax.pdb'], 1.1414, 1.1374
0, ['/nfs_beijing/liyakun/folding_model_store/models/nb_models/3loss_ssfape0.1_wCdr_nb_distill_v2.3_fix/predict/8sbb_B/ranked_unrelax.pdb'], 3.6709, 3.6664
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b2m_D/ranked_unrelax_0.pdb'], 1.1350, 1.1337
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b2m_D/ranked_unrelax_0.pdb'], 1.1350, 1.1337
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b2p_D/ranked_unrelax_0.pdb'], 1.1951, 1.1930
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b2p_D/ranked_unrelax_0.pdb'], 1.1951, 1.1930
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b2q_D/ranked_unrelax_0.pdb'], 1.5849, 1.5843
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b2q_D/ranked_unrelax_0.pdb'], 1.5849, 1.5843
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b5g_B/ranked_unrelax_0.pdb'], 2.5335, 2.5283
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7b5g_B/ranked_unrelax_0.pdb'], 2.5335, 2.5283
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ndf_C/ranked_unrelax_0.pdb'], 1.2858, 1.2814
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ndf_C/ranked_unrelax_0.pdb'], 1.2858, 1.2814
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7om4_B/ranked_unrelax_0.pdb'], 1.3389, 1.3325
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7om4_B/ranked_unrelax_0.pdb'], 1.3389, 1.3325
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7omm_D/ranked_unrelax_0.pdb'], 2.0330, 2.0295
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7omm_D/ranked_unrelax_0.pdb'], 2.0330, 2.0295
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7p2d_C/ranked_unrelax_0.pdb'], 1.0585, 1.0555
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7p2d_C/ranked_unrelax_0.pdb'], 1.0585, 1.0555
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7pa5_B/ranked_unrelax_0.pdb'], 2.5127, 2.5096
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7pa5_B/ranked_unrelax_0.pdb'], 2.5127, 2.5096
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7pqg_B/ranked_unrelax_0.pdb'], 1.6033, 1.5976
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7pqg_B/ranked_unrelax_0.pdb'], 1.6033, 1.5976
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qbd_E/ranked_unrelax_0.pdb'], 1.3071, 1.2994
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qbd_E/ranked_unrelax_0.pdb'], 1.3071, 1.2994
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qbf_B/ranked_unrelax_0.pdb'], 2.5520, 2.5476
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qbf_B/ranked_unrelax_0.pdb'], 2.5520, 2.5476
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qe5_B/ranked_unrelax_0.pdb'], 1.9982, 1.9953
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qe5_B/ranked_unrelax_0.pdb'], 1.9982, 1.9953
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qiv_C/ranked_unrelax_0.pdb'], 1.2239, 1.2207
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7qiv_C/ranked_unrelax_0.pdb'], 1.2239, 1.2207
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7r74_D/ranked_unrelax_0.pdb'], 1.3025, 1.2987
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7r74_D/ranked_unrelax_0.pdb'], 1.3025, 1.2987
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7rby_B/ranked_unrelax_0.pdb'], 1.2435, 1.2409
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7rby_B/ranked_unrelax_0.pdb'], 1.2435, 1.2409
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ri1_B/ranked_unrelax_0.pdb'], 0.7161, 0.7149
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ri1_B/ranked_unrelax_0.pdb'], 0.7161, 0.7149
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ri2_B/ranked_unrelax_0.pdb'], 0.8695, 0.8681
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ri2_B/ranked_unrelax_0.pdb'], 0.8695, 0.8681
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7saj_B/ranked_unrelax_0.pdb'], 1.0924, 1.0894
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7saj_B/ranked_unrelax_0.pdb'], 1.0924, 1.0894
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sal_C/ranked_unrelax_0.pdb'], 1.1523, 1.1518
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sal_C/ranked_unrelax_0.pdb'], 1.1523, 1.1518
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sqp_D/ranked_unrelax_0.pdb'], 0.9968, 0.9950
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sqp_D/ranked_unrelax_0.pdb'], 0.9968, 0.9950
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sr0_D/ranked_unrelax_0.pdb'], 0.9164, 0.9151
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sr0_D/ranked_unrelax_0.pdb'], 0.9164, 0.9151
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sr3_D/ranked_unrelax_0.pdb'], 0.9720, 0.9716
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sr3_D/ranked_unrelax_0.pdb'], 0.9720, 0.9716
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sr5_B/ranked_unrelax_0.pdb'], 0.8707, 0.8700
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7sr5_B/ranked_unrelax_0.pdb'], 0.8707, 0.8700
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7srk_D/ranked_unrelax_0.pdb'], 0.8509, 0.8503
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7srk_D/ranked_unrelax_0.pdb'], 0.8509, 0.8503
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7th2_C/ranked_unrelax_0.pdb'], 1.6476, 1.6423
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7th2_C/ranked_unrelax_0.pdb'], 1.6476, 1.6423
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7th3_B/ranked_unrelax_0.pdb'], 1.0462, 1.0462
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7th3_B/ranked_unrelax_0.pdb'], 1.0462, 1.0462
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7tmw_N/ranked_unrelax_0.pdb'], 1.0174, 1.0142
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7tmw_N/ranked_unrelax_0.pdb'], 1.0174, 1.0142
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7uia_E/ranked_unrelax_0.pdb'], 2.8129, 2.8088
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7uia_E/ranked_unrelax_0.pdb'], 2.8129, 2.8088
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7uib_E/ranked_unrelax_0.pdb'], 2.8046, 2.8000
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7uib_E/ranked_unrelax_0.pdb'], 2.8046, 2.8000
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ust_B/ranked_unrelax_0.pdb'], 1.7209, 1.7147
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7ust_B/ranked_unrelax_0.pdb'], 1.7209, 1.7147
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7usv_D/ranked_unrelax_0.pdb'], 1.4845, 1.4804
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7usv_D/ranked_unrelax_0.pdb'], 1.4845, 1.4804
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7w1s_B/ranked_unrelax_0.pdb'], 0.9604, 0.9588
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7w1s_B/ranked_unrelax_0.pdb'], 0.9604, 0.9588
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7wki_B/ranked_unrelax_0.pdb'], 2.2622, 2.2546
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7wki_B/ranked_unrelax_0.pdb'], 2.2622, 2.2546
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7wn1_C/ranked_unrelax_0.pdb'], 1.1737, 1.1723
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7wn1_C/ranked_unrelax_0.pdb'], 1.1737, 1.1723
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7x4i_F/ranked_unrelax_0.pdb'], 1.2747, 1.2740
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7x4i_F/ranked_unrelax_0.pdb'], 1.2747, 1.2740
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7xld_B/ranked_unrelax_0.pdb'], 0.9912, 0.9894
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7xld_B/ranked_unrelax_0.pdb'], 0.9912, 0.9894
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7xli_B/ranked_unrelax_0.pdb'], 0.9287, 0.9267
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7y9t_D/ranked_unrelax_0.pdb'], 1.9499, 1.9490
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7xli_B/ranked_unrelax_0.pdb'], 0.9287, 0.9267
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7yag_C/ranked_unrelax_0.pdb'], 2.9342, 2.9313
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7y9t_D/ranked_unrelax_0.pdb'], 1.9499, 1.9490
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7yag_C/ranked_unrelax_0.pdb'], 2.9342, 2.9313
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zlg_K/ranked_unrelax_0.pdb'], 1.5419, 1.5416
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmn_C/ranked_unrelax_0.pdb'], 2.4456, 2.4404
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zlg_K/ranked_unrelax_0.pdb'], 1.5419, 1.5416
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmo_K/ranked_unrelax_0.pdb'], 2.2851, 2.2806
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmn_C/ranked_unrelax_0.pdb'], 2.4456, 2.4404
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmp_C/ranked_unrelax_0.pdb'], 4.1338, 4.1288
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmo_K/ranked_unrelax_0.pdb'], 2.2851, 2.2806
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmq_K/ranked_unrelax_0.pdb'], 3.8648, 3.8594
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmp_C/ranked_unrelax_0.pdb'], 4.1338, 4.1288
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmr_K/ranked_unrelax_0.pdb'], 3.4843, 3.4795
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmq_K/ranked_unrelax_0.pdb'], 3.8648, 3.8594
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zms_K/ranked_unrelax_0.pdb'], 3.8442, 3.8389
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmr_K/ranked_unrelax_0.pdb'], 3.4843, 3.4795
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmt_C/ranked_unrelax_0.pdb'], 3.6631, 3.6587
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zms_K/ranked_unrelax_0.pdb'], 3.8442, 3.8389
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmv_G/ranked_unrelax_0.pdb'], 3.6858, 3.6809
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmt_C/ranked_unrelax_0.pdb'], 3.6631, 3.6587
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/7zmv_G/ranked_unrelax_0.pdb'], 3.6858, 3.6809
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8a67_H/ranked_unrelax_0.pdb'], 1.8325, 1.8303
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8av2_C/ranked_unrelax_0.pdb'], 1.5426, 1.5384
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8a67_H/ranked_unrelax_0.pdb'], 1.8325, 1.8303
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8av2_C/ranked_unrelax_0.pdb'], 1.5426, 1.5384
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8bb7_D/ranked_unrelax_0.pdb'], 0.7949, 0.7942
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8bb7_D/ranked_unrelax_0.pdb'], 0.7949, 0.7942
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8bpk_B/ranked_unrelax_0.pdb'], 1.7309, 1.7248
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8c3v_K/ranked_unrelax_0.pdb'], 1.3892, 1.3850
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8bpk_B/ranked_unrelax_0.pdb'], 1.7309, 1.7248
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8cxr_G/ranked_unrelax_0.pdb'], 1.3244, 1.3197
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8c3v_K/ranked_unrelax_0.pdb'], 1.3892, 1.3850
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8cxr_G/ranked_unrelax_0.pdb'], 1.3244, 1.3197
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8dtn_A/ranked_unrelax_0.pdb'], 1.5231, 1.5198
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8dtu_A/ranked_unrelax_0.pdb'], 3.0454, 3.0429
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8e0e_B/ranked_unrelax_0.pdb'], 0.9209, 0.9201
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8dtn_A/ranked_unrelax_0.pdb'], 1.5231, 1.5198
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8emz_B/ranked_unrelax_0.pdb'], 1.1728, 1.1675
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8dtu_A/ranked_unrelax_0.pdb'], 3.0454, 3.0429
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8en0_D/ranked_unrelax_0.pdb'], 2.1562, 2.1533
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8e0e_B/ranked_unrelax_0.pdb'], 0.9209, 0.9201
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8en2_C/ranked_unrelax_0.pdb'], 1.1050, 1.1046
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8emz_B/ranked_unrelax_0.pdb'], 1.1728, 1.1675
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8en3_C/ranked_unrelax_0.pdb'], 1.4260, 1.4235
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8en0_D/ranked_unrelax_0.pdb'], 2.1562, 2.1533
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8ew6_V/ranked_unrelax_0.pdb'], 1.0700, 1.0685
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8en2_C/ranked_unrelax_0.pdb'], 1.1050, 1.1046
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8flq_N/ranked_unrelax_0.pdb'], 0.4259, 0.4253
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8en3_C/ranked_unrelax_0.pdb'], 1.4260, 1.4235
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8ew6_V/ranked_unrelax_0.pdb'], 1.0700, 1.0685
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8flq_N/ranked_unrelax_0.pdb'], 0.4259, 0.4253
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8h3x_A/ranked_unrelax_0.pdb'], 1.1055, 1.1033
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8h3y_E/ranked_unrelax_0.pdb'], 0.9357, 0.9345
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8ont_B/ranked_unrelax_0.pdb'], 1.3508, 1.3450
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8h3x_A/ranked_unrelax_0.pdb'], 1.1055, 1.1033
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8op0_A/ranked_unrelax_0.pdb'], 3.4046, 3.3986
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8h3y_E/ranked_unrelax_0.pdb'], 0.9357, 0.9345
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8sbb_B/ranked_unrelax_0.pdb'], 2.1121, 2.1057
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8ont_B/ranked_unrelax_0.pdb'], 1.3508, 1.3450
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2m_D/ranked_unrelax_0.pdb'], 1.1111, 1.1097
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8op0_A/ranked_unrelax_0.pdb'], 3.4046, 3.3986
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2p_D/ranked_unrelax_0.pdb'], 1.1756, 1.1740
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8sbb_B/ranked_unrelax_0.pdb'], 2.1121, 2.1057
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2q_D/ranked_unrelax_0.pdb'], 1.5404, 1.5392
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2m_D/ranked_unrelax_0.pdb'], 1.1111, 1.1097
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b5g_B/ranked_unrelax_0.pdb'], 2.2853, 2.2801
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2p_D/ranked_unrelax_0.pdb'], 1.1756, 1.1740
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7ndf_C/ranked_unrelax_0.pdb'], 1.2547, 1.2500
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2q_D/ranked_unrelax_0.pdb'], 1.5404, 1.5392
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7om4_B/ranked_unrelax_0.pdb'], 1.3290, 1.3228
1, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b5g_B/ranked_unrelax_0.pdb'], 2.2853, 2.2801
